project	grant	lab	composite	dataType	view	cell	treatment	antibody	protocol	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	labExpId	type	md5sum	size	geoSampleAccession	softwareVersion	tableName	dateResubmitted	origAssembly	labVersion	objStatus	submittedDataVersion	filename
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	EtOH_0.02pct	CREB1_(SC-240)	v041610.2	2	ENCODE Mar 2012 Freeze	wgEncodeEH002324	2011-09-30	2012-06-30	4882	input	SL3898	SL3898	fastq	c1edd2d64ef1a7892017bca167f96c43	732M	GSM1010726	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Creb1sc240V0416102Etoh02RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	EtOH_0.02pct	CREB1_(SC-240)	v041610.2	2	ENCODE Mar 2012 Freeze	wgEncodeEH002324	2011-09-30	2012-06-30	4882	input	SL3898	SL3898	bigWig	eadde13a4251d801c402b140d18b6b2b	7.9M	GSM1010726	NA	wgEncodeHaibTfbsA549Creb1sc240V0416102Etoh02RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Creb1sc240V0416102Etoh02RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	DEX_100nM	CTCF_(SC-5916)	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001507	2010-01-06	2010-10-06	3828	exp	SL474	SL1204	bam	9df1d915ff9601633406f211ddeb74b3	1.8G	GSM803453	NA	NA	2011-03-23	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmAlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	DEX_100nM	CTCF_(SC-5916)	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001507	2010-01-06	2010-10-06	3828	exp	SL474	SL1204	bai	9e98356e04c551a5f5dd442bfbeaad33	6.1M	GSM803453	NA	NA	2011-03-23	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmAlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	DEX_100nM	CTCF_(SC-5916)	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001507	2010-01-06	2010-10-06	3828	exp	SL474	SL1077	bam	6b9bfdb0a962b007c36d8580bdd2c2b8	797M	GSM803453	NA	NA	2011-03-23	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmAlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	DEX_100nM	CTCF_(SC-5916)	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001507	2010-01-06	2010-10-06	3828	exp	SL474	SL1077	bai	104767bc466f56b26c9f94c05a60eac2	5.8M	GSM803453	NA	NA	2011-03-23	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmAlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	A549	DEX_100nM	CTCF_(SC-5916)	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001507	2010-01-06	2010-10-06	3749	exp	SL474	SL1204	broadPeak	a757f8020d22d33d835aaf84725ee34c	671K	GSM803453	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmPkRep1	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmPkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	A549	DEX_100nM	CTCF_(SC-5916)	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001507	2010-01-06	2010-10-06	3749	exp	SL474	SL1077	broadPeak	962f54c107cc353a33481bc6219dcaea	388K	GSM803453	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmPkRep2	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmPkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	DEX_100nM	CTCF_(SC-5916)	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001507	2010-01-06	2010-10-06	3749	exp	SL474	SL1204	fastq	1c2b8638dba98c81147943818c72b927	1.4G	GSM803453	NA	NA	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmRawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	DEX_100nM	CTCF_(SC-5916)	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001507	2010-01-06	2010-10-06	3749	exp	SL474	SL1077	fastq	70b5e16ac2ccef58cb144d2d5b4b9e9f	597M	GSM803453	NA	NA	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmRawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	DEX_100nM	CTCF_(SC-5916)	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001507	2010-11-29	2011-08-28	3752	exp	SL474	SL1204	bigWig	524e2eb49a06c0da956d80dc1795c068	54M	GSM803453	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmRawRep1	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmRawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	DEX_100nM	CTCF_(SC-5916)	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001507	2010-11-29	2011-08-28	3752	exp	SL474	SL1077	bigWig	85c8709f4cda0165a6240925e165b151	23M	GSM803453	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmRawRep2	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xDex100nmRawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	CTCF_(SC-5916)	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001508	2010-01-06	2010-10-06	3828	exp	SL475	SL1205	bam	3c8b35bb09f4d41d2d7e68e0164c2397	1.6G	GSM803456	NA	NA	2011-03-23	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	CTCF_(SC-5916)	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001508	2010-01-06	2010-10-06	3828	exp	SL475	SL1205	bai	96da278719b2aac4e939563b709cc840	6.1M	GSM803456	NA	NA	2011-03-23	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	CTCF_(SC-5916)	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001508	2010-01-06	2010-10-06	3828	exp	SL475	SL1078	bam	a5a109f7f9d7ab34b248f8732da5aefb	673M	GSM803456	NA	NA	2011-03-23	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	CTCF_(SC-5916)	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001508	2010-01-06	2010-10-06	3828	exp	SL475	SL1078	bai	e2c5a96f64767bd982564fb7db86e051	5.8M	GSM803456	NA	NA	2011-03-23	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	A549	EtOH_0.02pct	CTCF_(SC-5916)	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001508	2010-06-07	2011-03-07	3751	exp	SL475	SL1205	broadPeak	389a9ea764be7b99cdc71e03ce9250ff	524K	GSM803456	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02PkRep1	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	A549	EtOH_0.02pct	CTCF_(SC-5916)	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001508	2010-06-07	2011-03-07	3751	exp	SL475	SL1078	broadPeak	691cacbb79aa599dc85f123c8087bc2c	492K	GSM803456	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02PkRep2	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	EtOH_0.02pct	CTCF_(SC-5916)	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001508	2010-01-06	2010-10-06	3749	exp	SL475	SL1205	fastq	b264b6592a5ee5603052bcbd5b6e1117	1.3G	GSM803456	NA	NA	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	EtOH_0.02pct	CTCF_(SC-5916)	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001508	2010-01-06	2010-10-06	3749	exp	SL475	SL1078	fastq	0b8f62955c7962da33cf86463a0383e0	517M	GSM803456	NA	NA	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	EtOH_0.02pct	CTCF_(SC-5916)	PCR1x	1	ENCODE Mar 2012 Freeze	wgEncodeEH001508	2010-11-29	2011-08-28	3752	exp	SL475	SL1205	bigWig	5c32688696dfabf9d9bb283f234077cd	37M	GSM803456	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02RawRep1	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	EtOH_0.02pct	CTCF_(SC-5916)	PCR1x	2	ENCODE Mar 2012 Freeze	wgEncodeEH001508	2010-11-29	2011-08-28	3752	exp	SL475	SL1078	bigWig	eebb23f38095c18068b7f270543811d0	23M	GSM803456	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02RawRep2	2011-03-22	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ctcfsc5916Pcr1xEtoh02RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	None	E2F6	v042211.1	1	ENCODE Jul 2012 Freeze	wgEncodeEH003244	2012-07-20	2013-04-20	7277	exp	SL13321	SL13319	bam	a3b3697c38702680560ddc0e6f70af87	1.5G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549E2f6V0422111AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	None	E2F6	v042211.1	1	ENCODE Jul 2012 Freeze	wgEncodeEH003244	2012-07-20	2013-04-20	7277	exp	SL13321	SL13319	bai	e9f58045549c360486a169af08291c9d	6.2M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549E2f6V0422111AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	None	E2F6	v042211.1	2	ENCODE Jul 2012 Freeze	wgEncodeEH003244	2012-07-20	2013-04-20	7277	exp	SL13321	SL14581	bam	0dbb4f2c014d47de80d362344e139c6c	1.3G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549E2f6V0422111AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	None	E2F6	v042211.1	2	ENCODE Jul 2012 Freeze	wgEncodeEH003244	2012-07-20	2013-04-20	7277	exp	SL13321	SL14581	bai	f01e52b012fadcaace17038e1a8dac7a	6.1M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549E2f6V0422111AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	A549	None	E2F6	v042211.1	1	ENCODE Jul 2012 Freeze	wgEncodeEH003244	2012-07-20	2013-04-20	7277	exp	SL13321	SL13319	broadPeak	0fcefbdf4ab7bfbea8ef2976c0f6ed81	215K	GSM1010766	MACS	wgEncodeHaibTfbsA549E2f6V0422111PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549E2f6V0422111PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	A549	None	E2F6	v042211.1	2	ENCODE Jul 2012 Freeze	wgEncodeEH003244	2012-07-20	2013-04-20	7277	exp	SL13321	SL14581	broadPeak	c52749efc481d1cc29a614ef56f57f4b	117K	GSM1010766	MACS	wgEncodeHaibTfbsA549E2f6V0422111PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549E2f6V0422111PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	None	E2F6	v042211.1	1	ENCODE Jul 2012 Freeze	wgEncodeEH003244	2012-07-20	2013-04-20	7277	exp	SL13321	SL13319	fastq	114a4f1d4035e0d57b89c943babfdbc5	1.6G	GSM1010766	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549E2f6V0422111RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	None	E2F6	v042211.1	2	ENCODE Jul 2012 Freeze	wgEncodeEH003244	2012-07-20	2013-04-20	7277	exp	SL13321	SL14581	fastq	f175281db803423740a595be1e477a83	1.3G	GSM1010766	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549E2f6V0422111RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	None	E2F6	v042211.1	1	ENCODE Jul 2012 Freeze	wgEncodeEH003244	2012-07-20	2013-04-20	7277	exp	SL13321	SL13319	bigWig	b4cef075a324cb90f64254b3ad06547a	151M	GSM1010766	NA	wgEncodeHaibTfbsA549E2f6V0422111RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549E2f6V0422111RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	None	E2F6	v042211.1	2	ENCODE Jul 2012 Freeze	wgEncodeEH003244	2012-07-20	2013-04-20	7277	exp	SL13321	SL14581	bigWig	9815a46322bb9cc7c72c8d5c8ffc0042	131M	GSM1010766	NA	wgEncodeHaibTfbsA549E2f6V0422111RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549E2f6V0422111RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	ELF1_(SC-631)	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002289	2011-08-16	2012-05-16	4778	exp	SL6021	SL6436	bam	bc1f2cfb2da0ba123b789888ea0efbe7	1.7G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	ELF1_(SC-631)	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002289	2011-08-16	2012-05-16	4778	exp	SL6021	SL6436	bai	2ea6c713a19fc8f830e079e5549b18ca	6.5M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	ELF1_(SC-631)	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002289	2011-08-16	2012-05-16	4778	exp	SL6021	SL7113	bam	69d7f276043cd52797ceb79ab2e5732a	1.5G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	ELF1_(SC-631)	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002289	2011-08-16	2012-05-16	4778	exp	SL6021	SL7113	bai	29de87c5afe2932ed1e839dd200872ad	6.3M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	A549	EtOH_0.02pct	ELF1_(SC-631)	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002289	2011-08-16	2012-05-16	4778	exp	SL6021	SL6436	broadPeak	46d636179bd6f4281794c63dfcb4349a	92K	GSM1010790	MACS	wgEncodeHaibTfbsA549Elf1V0422111Etoh02PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	A549	EtOH_0.02pct	ELF1_(SC-631)	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002289	2011-08-16	2012-05-16	4778	exp	SL6021	SL7113	broadPeak	afdc2ade2b856c91a334ff5cc8cd4fa3	227K	GSM1010790	MACS	wgEncodeHaibTfbsA549Elf1V0422111Etoh02PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	EtOH_0.02pct	ELF1_(SC-631)	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002289	2011-08-16	2012-05-16	4778	exp	SL6021	SL6436	fastq	b5f9875ebb69fafa5c78030439d14408	1.6G	GSM1010790	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	EtOH_0.02pct	ELF1_(SC-631)	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002289	2011-08-16	2012-05-16	4778	exp	SL6021	SL7113	fastq	a3c7b4336ffd9374a1501e9d7f2f0711	1.5G	GSM1010790	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	EtOH_0.02pct	ELF1_(SC-631)	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002289	2011-08-16	2012-05-16	4778	exp	SL6021	SL6436	bigWig	fb746992514ab036786199c3919a2d49	8.7M	GSM1010790	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	EtOH_0.02pct	ELF1_(SC-631)	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002289	2011-08-16	2012-05-16	4778	exp	SL6021	SL7113	bigWig	329b1b4577f5981c4f9a3b05ff65b4c0	17M	GSM1010790	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Elf1V0422111Etoh02RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	ETS1	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002290	2011-08-16	2012-05-16	4779	exp	SL6021	SL6600	bam	554252b5bb32682d4cfbb80bc1f7dd50	916M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	ETS1	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002290	2011-08-16	2012-05-16	4779	exp	SL6021	SL6600	bai	0f4869cc79754a142edfa5f7d4446e7e	6.1M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	ETS1	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002290	2011-08-16	2012-05-16	4779	exp	SL6021	SL7108	bam	c6aa012e30eb5e56c754e62bb3edf937	1.7G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	ETS1	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002290	2011-08-16	2012-05-16	4779	exp	SL6021	SL7108	bai	4ac07febaab370a602cfd2c940b5ff2b	6.5M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02AlnRep2.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	A549	EtOH_0.02pct	ETS1	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002290	2011-08-16	2012-05-16	4779	exp	SL6021	SL6600	broadPeak	74b763804b53066fee7b6c67a0ff33b6	186K	GSM1010829	MACS	wgEncodeHaibTfbsA549Ets1V0422111Etoh02PkRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02PkRep1.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Peaks	A549	EtOH_0.02pct	ETS1	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002290	2011-08-16	2012-05-16	4779	exp	SL6021	SL7108	broadPeak	a32afcb27505c126ef8f5b3e002cea90	67K	GSM1010829	MACS	wgEncodeHaibTfbsA549Ets1V0422111Etoh02PkRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02PkRep2.broadPeak.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	EtOH_0.02pct	ETS1	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002290	2011-08-16	2012-05-16	4779	exp	SL6021	SL6600	fastq	712277c9c6650d4edc8100f503d29d14	895M	GSM1010829	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02RawDataRep1.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawData	A549	EtOH_0.02pct	ETS1	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002290	2011-08-16	2012-05-16	4779	exp	SL6021	SL7108	fastq	944eca5ec69d8bbb749b53cb68569df6	1.6G	GSM1010829	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02RawDataRep2.fastq.gz
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	EtOH_0.02pct	ETS1	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002290	2011-08-16	2012-05-16	4779	exp	SL6021	SL6600	bigWig	269ecc2fb517c13452281ef055412184	9.6M	GSM1010829	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02RawRep1	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02RawRep1.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	RawSignal	A549	EtOH_0.02pct	ETS1	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002290	2011-08-16	2012-05-16	4779	exp	SL6021	SL7108	bigWig	47567cf1bf8ec0913647c3636707c150	7.9M	GSM1010829	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02RawRep2	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Ets1V0422111Etoh02RawRep2.bigWig
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	FOSL2	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002310	2011-09-23	2012-06-23	4850	exp	SL6021	SL7116	bam	3f22779fcd52a9e278502499bde2f002	1.7G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Fosl2V0422111Etoh02AlnRep1.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	FOSL2	v042211.1	1	ENCODE Mar 2012 Freeze	wgEncodeEH002310	2011-09-23	2012-06-23	4850	exp	SL6021	SL7116	bai	cb04985e4342bb1551388e062fe4d452	6.4M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Fosl2V0422111Etoh02AlnRep1.bam.bai
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	FOSL2	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002310	2011-09-23	2012-06-23	4850	exp	SL6021	SL8077	bam	ef794f9d58e707e8fd09f72ca93c3165	1.3G	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Fosl2V0422111Etoh02AlnRep2.bam
wgEncode	Myers	HudsonAlpha	wgEncodeHaibTfbs	ChipSeq	Alignments	A549	EtOH_0.02pct	FOSL2	v042211.1	2	ENCODE Mar 2012 Freeze	wgEncodeEH002310	2011-09-23	2012-06-23	4850	exp	SL6021	SL8077	bai	86ac242bcbc5fec10f1b48c1059f8f28	6.2M	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeHaibTfbsA549Fosl2V0422111Etoh02AlnRep2.bam.bai
