project	grant	lab	composite	dataType	view	cell	treatment	antibody	control	replicate	origAssembly	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	labExpId	labVersion	type	md5sum	size	geoSampleAccession	tableName	dateResubmitted	donorId	filename
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	AG09309	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000932	2010-10-23	2011-07-23	2664	input	wgEncodeEH000932	DS16030	NA	fastq	31b20ed6a8f5c4eec72d4389bd6bb443	312M	GSM749718	NA	NA	NA	wgEncodeUwTfbsAg09309InputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	AG09309	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000932	2010-10-23	2011-07-23	2664	input	wgEncodeEH000932	DS16030	WindowDensity-bin20-win+/-75	bigWig	d45372c745f8e2d02bf7032a1eccf8e0	102M	GSM749718	wgEncodeUwTfbsAg09309InputStdRawRep1	NA	NA	wgEncodeUwTfbsAg09309InputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG09319	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2668	exp	wgEncodeEH000934	DS16035	Bowtie 0.12.7	bam	6150710e5e2b586df77607bda94beb74	813M	GSM749728	NA	NA	NA	wgEncodeUwTfbsAg09319CtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG09319	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2668	exp	wgEncodeEH000934	DS16035	Bowtie 0.12.7	bai	42eb43ab128b742624624269928c7d6a	5.9M	GSM749728	NA	NA	NA	wgEncodeUwTfbsAg09319CtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG09319	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2669	exp	wgEncodeEH000934	DS16036	Bowtie 0.12.7	bam	994707fd738c97162efaa99786239980	973M	GSM749723	NA	NA	NA	wgEncodeUwTfbsAg09319CtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG09319	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2669	exp	wgEncodeEH000934	DS16036	Bowtie 0.12.7	bai	85fb0927d1371454693f71135f3fb14f	6.0M	GSM749723	NA	NA	NA	wgEncodeUwTfbsAg09319CtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	AG09319	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2668	exp	wgEncodeEH000934	DS16035	Hotspot-v5.1	broadPeak	a7a91dc674ecb3dfb9707e19931b3e63	2.5M	GSM749728	wgEncodeUwTfbsAg09319CtcfStdHotspotsRep1	NA	NA	wgEncodeUwTfbsAg09319CtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	AG09319	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2669	exp	wgEncodeEH000934	DS16036	Hotspot-v5.1	broadPeak	96297f24e71ff133fb0f39996d92eb7b	2.9M	GSM749723	wgEncodeUwTfbsAg09319CtcfStdHotspotsRep2	NA	NA	wgEncodeUwTfbsAg09319CtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	AG09319	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2668	exp	wgEncodeEH000934	DS16035	lmax-v1.0	narrowPeak	d61bc0e3408f71f7fcf0c2dd7f4617be	824K	GSM749728	wgEncodeUwTfbsAg09319CtcfStdPkRep1	NA	NA	wgEncodeUwTfbsAg09319CtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	AG09319	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2669	exp	wgEncodeEH000934	DS16036	lmax-v1.0	narrowPeak	54073de26393c7591464492858d7fbba	750K	GSM749723	wgEncodeUwTfbsAg09319CtcfStdPkRep2	NA	NA	wgEncodeUwTfbsAg09319CtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	AG09319	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2668	exp	wgEncodeEH000934	DS16035	NA	fastq	e69b1076ece750fdabafde43a38260ae	931M	GSM749728	NA	NA	NA	wgEncodeUwTfbsAg09319CtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	AG09319	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2669	exp	wgEncodeEH000934	DS16036	NA	fastq	90e90cce1e2452dc6ec017c187735e3a	1.1G	GSM749723	NA	NA	NA	wgEncodeUwTfbsAg09319CtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	AG09319	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2668	exp	wgEncodeEH000934	DS16035	WindowDensity-bin20-win+/-75	bigWig	6e55dfdce2be39f0073cb0e56e59003e	146M	GSM749728	wgEncodeUwTfbsAg09319CtcfStdRawRep1	NA	NA	wgEncodeUwTfbsAg09319CtcfStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	AG09319	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000978	2010-10-23	2011-07-23	2669	exp	wgEncodeEH000934	DS16036	WindowDensity-bin20-win+/-75	bigWig	4e85c2fb76d8806cec65427b09a2fc83	181M	GSM749723	wgEncodeUwTfbsAg09319CtcfStdRawRep2	NA	NA	wgEncodeUwTfbsAg09319CtcfStdRawRep2.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG09319	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000934	2010-10-23	2011-07-23	2667	input	wgEncodeEH000934	DS15910	Bowtie 0.12.7	bam	8cb8f57d14406129326eb24bcf48c0e0	1.1G	GSM749671	NA	NA	NA	wgEncodeUwTfbsAg09319InputStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG09319	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000934	2010-10-23	2011-07-23	2667	input	wgEncodeEH000934	DS15910	Bowtie 0.12.7	bai	0500443230b64859deb3e7773c3464cf	6.1M	GSM749671	NA	NA	NA	wgEncodeUwTfbsAg09319InputStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	AG09319	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000934	2010-10-23	2011-07-23	2667	input	wgEncodeEH000934	DS15910	NA	fastq	e581a5ad20a0e3934f2e50eb4d95438b	1.2G	GSM749671	NA	NA	NA	wgEncodeUwTfbsAg09319InputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	AG09319	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000934	2010-10-23	2011-07-23	2667	input	wgEncodeEH000934	DS15910	WindowDensity-bin20-win+/-75	bigWig	085828b0872c6007376e7db2465db614	205M	GSM749671	wgEncodeUwTfbsAg09319InputStdRawRep1	NA	NA	wgEncodeUwTfbsAg09319InputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG10803	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2671	exp	wgEncodeEH000936	DS16037	Bowtie 0.12.7	bam	c727e671d1240bcfd55c66a609df3877	1.1G	GSM749714	NA	NA	NA	wgEncodeUwTfbsAg10803CtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG10803	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2671	exp	wgEncodeEH000936	DS16037	Bowtie 0.12.7	bai	1ea634f94a6432d6f40b9505ba8c06b5	6.1M	GSM749714	NA	NA	NA	wgEncodeUwTfbsAg10803CtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG10803	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2672	exp	wgEncodeEH000936	DS16038	Bowtie 0.12.7	bam	40058cc7fee84233902a710cd2bc8749	1.3G	GSM749759	NA	NA	NA	wgEncodeUwTfbsAg10803CtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG10803	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2672	exp	wgEncodeEH000936	DS16038	Bowtie 0.12.7	bai	178ba00b684a86f593034d579d2bfeb3	6.1M	GSM749759	NA	NA	NA	wgEncodeUwTfbsAg10803CtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	AG10803	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2671	exp	wgEncodeEH000936	DS16037	Hotspot-v5.1	broadPeak	1e11db2d9cdb9b31f897901d50d3e7cb	2.5M	GSM749714	wgEncodeUwTfbsAg10803CtcfStdHotspotsRep1	NA	NA	wgEncodeUwTfbsAg10803CtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	AG10803	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2672	exp	wgEncodeEH000936	DS16038	Hotspot-v5.1	broadPeak	2a1ef974d76282617f912067b4e0d65e	2.9M	GSM749759	wgEncodeUwTfbsAg10803CtcfStdHotspotsRep2	NA	NA	wgEncodeUwTfbsAg10803CtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	AG10803	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2671	exp	wgEncodeEH000936	DS16037	lmax-v1.0	narrowPeak	ef1458cf48d383d368ac8115bfaa0a8b	759K	GSM749714	wgEncodeUwTfbsAg10803CtcfStdPkRep1	NA	NA	wgEncodeUwTfbsAg10803CtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	AG10803	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2672	exp	wgEncodeEH000936	DS16038	lmax-v1.0	narrowPeak	9d613fc37537831c5d4a421627d5acea	826K	GSM749759	wgEncodeUwTfbsAg10803CtcfStdPkRep2	NA	NA	wgEncodeUwTfbsAg10803CtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	AG10803	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2671	exp	wgEncodeEH000936	DS16037	NA	fastq	2f8f848267352bb4eb567611e15c2bb9	1.2G	GSM749714	NA	NA	NA	wgEncodeUwTfbsAg10803CtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	AG10803	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2672	exp	wgEncodeEH000936	DS16038	NA	fastq	15cfd086f359dfa8b75f3c618fada330	1.4G	GSM749759	NA	NA	NA	wgEncodeUwTfbsAg10803CtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	AG10803	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2671	exp	wgEncodeEH000936	DS16037	WindowDensity-bin20-win+/-75	bigWig	e26fe6f521585c8ecb4bf542fc2cf850	194M	GSM749714	wgEncodeUwTfbsAg10803CtcfStdRawRep1	NA	NA	wgEncodeUwTfbsAg10803CtcfStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	AG10803	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000979	2010-10-23	2011-07-23	2672	exp	wgEncodeEH000936	DS16038	WindowDensity-bin20-win+/-75	bigWig	0658734ee0517f110964e4ab51b996a1	197M	GSM749759	wgEncodeUwTfbsAg10803CtcfStdRawRep2	NA	NA	wgEncodeUwTfbsAg10803CtcfStdRawRep2.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG10803	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000936	2010-10-23	2011-07-23	2670	input	wgEncodeEH000936	DS15911	Bowtie 0.12.7	bam	17750156661b841bbd474bc308d4c528	946M	GSM749734	NA	NA	NA	wgEncodeUwTfbsAg10803InputStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AG10803	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000936	2010-10-23	2011-07-23	2670	input	wgEncodeEH000936	DS15911	Bowtie 0.12.7	bai	ed7917b31d0f11879fe0d396000bbd2a	6.1M	GSM749734	NA	NA	NA	wgEncodeUwTfbsAg10803InputStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	AG10803	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000936	2010-10-23	2011-07-23	2670	input	wgEncodeEH000936	DS15911	NA	fastq	5dc68081bfdb17d360ad60099ac04585	997M	GSM749734	NA	NA	NA	wgEncodeUwTfbsAg10803InputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	AG10803	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000936	2010-10-23	2011-07-23	2670	input	wgEncodeEH000936	DS15911	WindowDensity-bin20-win+/-75	bigWig	e802c8d074eacd55c3cb6b893a5d586d	184M	GSM749734	wgEncodeUwTfbsAg10803InputStdRawRep1	NA	NA	wgEncodeUwTfbsAg10803InputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AoAF	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2675	exp	wgEncodeEH000938	DS16040	Bowtie 0.12.7	bam	e113c11d354ecd7e335e3a5c65023652	318M	GSM749666	NA	NA	NA	wgEncodeUwTfbsAoafCtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AoAF	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2675	exp	wgEncodeEH000938	DS16040	Bowtie 0.12.7	bai	900cd749c069b87a6a6fd2dec94395c7	5.7M	GSM749666	NA	NA	NA	wgEncodeUwTfbsAoafCtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AoAF	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2674	exp	wgEncodeEH000938	DS16039	Bowtie 0.12.7	bam	d09a69a2229a77c01b1a5e367242f53d	1.2G	GSM749736	NA	NA	NA	wgEncodeUwTfbsAoafCtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AoAF	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2674	exp	wgEncodeEH000938	DS16039	Bowtie 0.12.7	bai	b53ff3a6a4c633ff3f3b049dc723340a	6.1M	GSM749736	NA	NA	NA	wgEncodeUwTfbsAoafCtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	AoAF	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2675	exp	wgEncodeEH000938	DS16040	Hotspot-v5.1	broadPeak	b77167142488eb7263267d423366dac4	2.0M	GSM749666	wgEncodeUwTfbsAoafCtcfStdHotspotsRep1	NA	NA	wgEncodeUwTfbsAoafCtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	AoAF	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2674	exp	wgEncodeEH000938	DS16039	Hotspot-v5.1	broadPeak	a8889d77a3d6ab9a28eddf306654d14f	2.6M	GSM749736	wgEncodeUwTfbsAoafCtcfStdHotspotsRep2	NA	NA	wgEncodeUwTfbsAoafCtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	AoAF	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2675	exp	wgEncodeEH000938	DS16040	lmax-v1.0	narrowPeak	775189b2ba228c134a86ad7c225b47ae	681K	GSM749666	wgEncodeUwTfbsAoafCtcfStdPkRep1	NA	NA	wgEncodeUwTfbsAoafCtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	AoAF	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2674	exp	wgEncodeEH000938	DS16039	lmax-v1.0	narrowPeak	2b0104a1d500acf85ebd1165d5d33d8d	758K	GSM749736	wgEncodeUwTfbsAoafCtcfStdPkRep2	NA	NA	wgEncodeUwTfbsAoafCtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	AoAF	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2675	exp	wgEncodeEH000938	DS16040	NA	fastq	243df992d899cf5801f0c254d2588188	349M	GSM749666	NA	NA	NA	wgEncodeUwTfbsAoafCtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	AoAF	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2674	exp	wgEncodeEH000938	DS16039	NA	fastq	1b75344527ce3e452d6d6bfdbfa9a4ff	1.3G	GSM749736	NA	NA	NA	wgEncodeUwTfbsAoafCtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	AoAF	None	CTCF	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2675	exp	wgEncodeEH000938	DS16040	WindowDensity-bin20-win+/-75	bigWig	90307ca2c7c770a47b7072b21c580914	85M	GSM749666	wgEncodeUwTfbsAoafCtcfStdRawRep1	NA	NA	wgEncodeUwTfbsAoafCtcfStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	AoAF	None	CTCF	std	2	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000980	2010-10-23	2011-07-23	2674	exp	wgEncodeEH000938	DS16039	WindowDensity-bin20-win+/-75	bigWig	b76360d2abe506372110a89333291b44	209M	GSM749736	wgEncodeUwTfbsAoafCtcfStdRawRep2	NA	NA	wgEncodeUwTfbsAoafCtcfStdRawRep2.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AoAF	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000938	2010-10-23	2011-07-23	2673	input	wgEncodeEH000938	DS15912	Bowtie 0.12.7	bam	0fe4cec03b194e29fbeaf3c1ab00db10	1008M	GSM749772	NA	NA	NA	wgEncodeUwTfbsAoafInputStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	AoAF	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000938	2010-10-23	2011-07-23	2673	input	wgEncodeEH000938	DS15912	Bowtie 0.12.7	bai	972293f4a60b42d6fd41c82d520a78a2	6.1M	GSM749772	NA	NA	NA	wgEncodeUwTfbsAoafInputStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	AoAF	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000938	2010-10-23	2011-07-23	2673	input	wgEncodeEH000938	DS15912	NA	fastq	3bcd870c0af70098b78425cfb57d037a	1.1G	GSM749772	NA	NA	NA	wgEncodeUwTfbsAoafInputStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	AoAF	None	Input	std	1	hg19	ENCODE Jan 2011 Freeze	wgEncodeEH000938	2010-10-23	2011-07-23	2673	input	wgEncodeEH000938	DS15912	WindowDensity-bin20-win+/-75	bigWig	bcd6d383681bdab2584fc314381e7f42	196M	GSM749772	wgEncodeUwTfbsAoafInputStdRawRep1	NA	NA	wgEncodeUwTfbsAoafInputStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	BE2_C	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4387	exp	wgEncodeEH001892	DS18307	Bowtie 0.12.7	bam	4d454ed75f35b2439905aac6f6470981	883M	NA	NA	NA	NA	wgEncodeUwTfbsBe2cCtcfStdAlnRep1.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	BE2_C	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4387	exp	wgEncodeEH001892	DS18307	Bowtie 0.12.7	bai	a84b5d24d944c171f12a1f108e1a01e0	5.9M	NA	NA	NA	NA	wgEncodeUwTfbsBe2cCtcfStdAlnRep1.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	BE2_C	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4388	exp	wgEncodeEH001892	DS18308	Bowtie 0.12.7	bam	59f663421fc198c234aca778a36d0ab0	879M	NA	NA	NA	NA	wgEncodeUwTfbsBe2cCtcfStdAlnRep2.bam
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Alignments	BE2_C	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4388	exp	wgEncodeEH001892	DS18308	Bowtie 0.12.7	bai	ba4dbe34647655182ecc06eb0319880a	6.0M	NA	NA	NA	NA	wgEncodeUwTfbsBe2cCtcfStdAlnRep2.bam.bai
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	BE2_C	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4387	exp	wgEncodeEH001892	DS18307	Hotspot-v5.2	broadPeak	9c0f273537d53de41c9b6ea0696b74d1	3.2M	GSM1022653	wgEncodeUwTfbsBe2cCtcfStdHotspotsRep1	NA	NA	wgEncodeUwTfbsBe2cCtcfStdHotspotsRep1.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Hotspots	BE2_C	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4388	exp	wgEncodeEH001892	DS18308	Hotspot-v5.2	broadPeak	97ef6564be66125dff723d6d2a6335f6	2.7M	GSM1022650	wgEncodeUwTfbsBe2cCtcfStdHotspotsRep2	NA	NA	wgEncodeUwTfbsBe2cCtcfStdHotspotsRep2.broadPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	BE2_C	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4387	exp	wgEncodeEH001892	DS18307	lmax-v1.0	narrowPeak	cc1455d47dca75372ae98ed04074df75	925K	GSM1022653	wgEncodeUwTfbsBe2cCtcfStdPkRep1	NA	NA	wgEncodeUwTfbsBe2cCtcfStdPkRep1.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	Peaks	BE2_C	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4388	exp	wgEncodeEH001892	DS18308	lmax-v1.0	narrowPeak	9cd9622b1e96e405420eac8b55cb3556	747K	GSM1022650	wgEncodeUwTfbsBe2cCtcfStdPkRep2	NA	NA	wgEncodeUwTfbsBe2cCtcfStdPkRep2.narrowPeak.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	BE2_C	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4387	exp	wgEncodeEH001892	DS18307	NA	fastq	7c5e34e9e27a2858b46d40b3ec5f8911	1000M	GSM1022653	NA	NA	NA	wgEncodeUwTfbsBe2cCtcfStdRawDataRep1.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawData	BE2_C	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4388	exp	wgEncodeEH001892	DS18308	NA	fastq	11ce1b3958f773c33f428753c28cfc32	942M	GSM1022650	NA	NA	NA	wgEncodeUwTfbsBe2cCtcfStdRawDataRep2.fastq.gz
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	BE2_C	None	CTCF	std	1	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4387	exp	wgEncodeEH001892	DS18307	WindowDensity-bin20-win+/-75	bigWig	7a4fb68a16de1ada638c853ec90f75bf	140M	GSM1022653	wgEncodeUwTfbsBe2cCtcfStdRawRep1	NA	NA	wgEncodeUwTfbsBe2cCtcfStdRawRep1.bigWig
wgEncode	Stam	UW	wgEncodeUwTfbs	ChipSeq	RawSignal	BE2_C	None	CTCF	std	2	hg19	ENCODE Mar 2012 Freeze	wgEncodeEH001891	2011-06-25	2012-03-24	4388	exp	wgEncodeEH001892	DS18308	WindowDensity-bin20-win+/-75	bigWig	ccd7fdb2343d0c5688b1d5e973265306	152M	GSM1022650	wgEncodeUwTfbsBe2cCtcfStdRawRep2	NA	NA	wgEncodeUwTfbsBe2cCtcfStdRawRep2.bigWig
